ENCODED_MCT,TA_YM,HPSN_MCT_BZN_CD_NM,closure_probability,risk_score,risk_level,risk_type,priority,classification_confidence,MCT_NM
B683D261A6,202412,금남시장,1.1496026e-06,0,Very Low,정상,normal,0.0,금남************
B6B42FF4A3,202412,성수,0.0027702078,0,Very Low,정상,normal,0.0,광주**
B6CBC8DA9A,202412,성수,0.0042890124,0,Very Low,정상,normal,0.0,오우*
B6D9ACF9C9,202412,마장동,0.0004807074,0,Very Low,정상,normal,0.0,호수****
B6EC787096,202412,마장동,6.474187e-05,0,Very Low,정상,normal,0.0,대광**
B72212ED1C,202412,성수,1.7048551e-05,0,Very Low,정상,normal,0.0,온*
B72347F20F,202412,한양대,0.00016108189,0,Very Low,정상,normal,0.0,리올*
B723E3740D,202412,옥수,0.0024428256,0,Very Low,정상,normal,0.0,연스***
B64B92DCCE,202412,답십리,0.0033279732,0,Very Low,정상,normal,0.0,사이*************
B372695116,202412,,0.007716982,0,Very Low,정상,normal,0.0,만득***
B384999F4C,202412,마장동,7.1666254e-05,0,Very Low,정상,normal,0.0,양자*
B3A70AB07E,202412,답십리,1.1610885e-05,0,Very Low,정상,normal,0.0,경복*
B3A7F2509A,202412,마장동,0.0012110093,0,Very Low,정상,normal,0.0,조양**
B3DAD00A6C,202412,성수,6.764699e-05,0,Very Low,정상,normal,0.0,서브***********************
B3E898AB24,202412,한양대,0.001299191,0,Very Low,정상,normal,0.0,본도*********
B437763A97,202412,,0.0004547206,0,Very Low,정상,normal,0.0,브루********
B4760EE910,202412,성수,7.3895144e-06,0,Very Low,정상,normal,0.0,스태*
B4A7FA3204,202412,왕십리,0.00011392243,0,Very Low,정상,normal,0.0,김정********
B5985767EC,202412,답십리,1.4778722e-06,0,Very Low,정상,normal,0.0,용답**
B4C8D0B6AD,202412,성수,0.0017494805,0,Very Low,정상,normal,0.0,베티*
B4FE75E894,202412,,9.003373e-05,0,Very Low,정상,normal,0.0,달콤***
B50F3C905B,202412,왕십리,0.00067321776,0,Very Low,정상,normal,0.0,소점**
B51D3CC6E0,202412,,5.1445943e-05,0,Very Low,정상,normal,0.0,어울**
B528BA693F,202412,왕십리,0.0019416431,0,Very Low,정상,normal,0.0,렉(****
B53E9730C4,202412,신금호,1.2095544e-05,0,Very Low,정상,normal,0.0,명가*********
B53EDBB2ED,202412,뚝섬,3.435494e-05,0,Very Low,정상,normal,0.0,에그******
B54D21E03E,202412,,1.588837e-06,0,Very Low,정상,normal,0.0,덮덮*****
B54DCE8BEF,202412,,3.963386e-06,0,Very Low,정상,normal,0.0,당근******
B584924DB0,202412,왕십리,3.1921175e-07,0,Very Low,정상,normal,0.0,왕십****
B4AE01B8FB,202412,마장동,0.0011533349,0,Very Low,정상,normal,0.0,태원**
B8F11300C9,202412,,3.5461773e-05,0,Very Low,정상,normal,0.0,케이***
B8F3A35930,202412,뚝섬,0.00015896055,0,Very Low,정상,normal,0.0,도슨***
B90AD96CF9,202412,성수,1.4604552e-06,0,Very Low,정상,normal,0.0,맷*
B919F9B2D5,202412,한양대,5.473022e-05,0,Very Low,정상,normal,0.0,여우**
B91AFC4E86,202412,,0.003583519,0,Very Low,정상,normal,0.0,또래*******
B93D0BD7EA,202412,왕십리,0.0006718292,0,Very Low,정상,normal,0.0,마장**
B977CB2FBC,202412,,7.4138816e-06,0,Very Low,정상,normal,0.0,싸리*
B98F4B5F96,202412,,5.235267e-05,0,Very Low,정상,normal,0.0,브로**************
B9CF9A1A80,202412,,0.0013796693,0,Very Low,정상,normal,0.0,마피****
B7277086F3,202412,마장동,0.00016933032,0,Very Low,정상,normal,0.0,호수****
BA2CC9CBB0,202412,성수,0.00047506325,0,Very Low,정상,normal,0.0,카페***********
BA3F65BE47,202412,한양대,9.927052e-07,0,Very Low,정상,normal,0.0,츄로************************
BA69E3CDB0,202412,금남시장,0.00017449274,0,Very Low,정상,normal,0.0,화락***********
BA6E1B1FB4,202412,뚝섬,8.494934e-06,0,Very Low,정상,normal,0.0,진도*****
BA7F9E4F9A,202412,왕십리,0.00091783237,0,Very Low,정상,normal,0.0,돈카**********
BA9B0547FD,202412,장한평자동차,7.957931e-05,0,Very Low,정상,normal,0.0,투썸**********
BABA730F00,202412,한양대,9.723728e-06,0,Very Low,정상,normal,0.0,생마*****
BAD22BA603,202412,뚝섬,9.103192e-07,0,Very Low,정상,normal,0.0,모퉁***
BAE4DBE504,202412,뚝섬,0.0003520063,0,Very Low,정상,normal,0.0,성수******
B9FFD4B49A,202412,금남시장,1.4763094e-05,0,Very Low,정상,normal,0.0,풍천**
B74BDE56CF,202412,,1.7876046e-07,0,Very Low,정상,normal,0.0,호남**
B7564CFF4B,202412,뚝섬,0.008810584,0,Very Low,정상,normal,0.0,미사*
B75F0C155E,202412,답십리,0.0066762315,0,Very Low,정상,normal,0.0,현미*****
B791125FD3,202412,금남시장,8.776038e-07,0,Very Low,정상,normal,0.0,금호*******
B7970DDBAC,202412,금남시장,0.004104209,0,Very Low,정상,normal,0.0,알뜰**
B79977740A,202412,성수,0.0019416431,0,Very Low,정상,normal,0.0,엑스*******
B7A05D56C7,202412,뚝섬,2.8774914e-06,0,Very Low,정상,normal,0.0,뚝섬**
B7AFE65713,202412,뚝섬,4.1748706e-05,0,Very Low,정상,normal,0.0,포메*****
B7BB25BF59,202412,금남시장,1.4790099e-06,0,Very Low,정상,normal,0.0,지연****
B8D4C536C4,202412,성수,0.00069738313,0,Very Low,정상,normal,0.0,뮤직******
B7C6FE8E60,202412,,0.0006441563,0,Very Low,정상,normal,0.0,희낭**
B7D36E4B91,202412,뚝섬,4.252186e-05,0,Very Low,정상,normal,0.0,퍼니***********
B7E1268177,202412,신금호,0.0028846902,0,Very Low,정상,normal,0.0,신금***
B7E66CE21B,202412,,0.00016192935,0,Very Low,정상,normal,0.0,달무**
B8787E12FB,202412,옥수,2.90159e-05,0,Very Low,정상,normal,0.0,척스****
B87969F843,202412,왕십리,0.000112971225,0,Very Low,정상,normal,0.0,왕십******
B89447A3C4,202412,성수,0.004347246,0,Very Low,정상,normal,0.0,성수****
B897002DD3,202412,성수,3.3093926e-05,0,Very Low,정상,normal,0.0,나이*******
B8A531489A,202412,마장동,0.00031803502,0,Very Low,정상,normal,0.0,풍원****
B8C1E9F4C6,202412,뚝섬,2.4258008e-05,0,Very Low,정상,normal,0.0,오*
B7BCECAB53,202412,마장동,0.004870832,0,Very Low,정상,normal,0.0,임가*******
9B061FC959,202412,성수,0.0045790058,0,Very Low,정상,normal,0.0,홀리******
9B0DD78098,202412,답십리,0.00030178195,0,Very Low,정상,normal,0.0,장어**
9B6F07D54C,202412,성수,0.00018459772,0,Very Low,정상,normal,0.0,강진*****
9B746411BA,202412,옥수,5.138393e-07,0,Very Low,정상,normal,0.0,옥토*
9B74A58D26,202412,왕십리,0.0045050555,0,Very Low,정상,normal,0.0,스멜*
9B75EF851F,202412,성수,5.683697e-07,0,Very Low,정상,normal,0.0,서울**
9B88CEAD32,202412,성수,7.0359924e-06,0,Very Low,정상,normal,0.0,곱씹****
9BF052D283,202412,뚝섬,7.499432e-07,0,Very Low,정상,normal,0.0,파이*******
9C19A99FAE,202412,성수,0.004239179,0,Very Low,정상,normal,0.0,포포**
9C2549FF31,202412,성수,1.1150813e-05,0,Very Low,정상,normal,0.0,호호****
9C38AF2E2C,202412,성수,0.0006299612,0,Very Low,정상,normal,0.0,본죽******************
C1259FB5AB,202412,한양대,0.0007331843,0,Very Low,정상,normal,0.0,니캉**
9C542A99A9,202412,행당,7.457481e-07,0,Very Low,정상,normal,0.0,깐부*******
9C580867E4,202412,한양대,5.615392e-06,0,Very Low,정상,normal,0.0,세원***
9C5E0BDC5F,202412,,0.006760264,0,Very Low,정상,normal,0.0,봉앗*
9C602C8E96,202412,금남시장,1.3282972e-05,0,Very Low,정상,normal,0.0,주당**
9CAEFAC424,202412,성수,0.00021692304,0,Very Low,정상,normal,0.0,뚝섬***
9CD0B652B8,202412,왕십리,0.0019191288,0,Very Low,정상,normal,0.0,한국**
9CD4728087,202412,마장동,9.122984e-05,0,Very Low,정상,normal,0.0,여우*
9CF8A5D7BA,202412,성수,0.00047506325,0,Very Low,정상,normal,0.0,신사********
9D085B6A2F,202412,장한평자동차,4.3051564e-06,0,Very Low,정상,normal,0.0,동부**
9D1FE7C12C,202412,행당,8.562562e-05,0,Very Low,정상,normal,0.0,신앙***
9D2AB94FB8,202412,,0.0030151287,0,Very Low,정상,normal,0.0,수비*****
9D2CF29F75,202412,성수,2.6393848e-06,0,Very Low,정상,normal,0.0,시크******
9C3EC0EDDC,202412,성수,1.7870979e-06,0,Very Low,정상,normal,0.0,높은************
0576F5F42A,202412,왕십리,6.694474e-05,0,Very Low,정상,normal,0.0,멜스**
05870C6994,202412,마장동,0.00014694237,0,Very Low,정상,normal,0.0,전주**
059A6DEC9E,202412,,2.2427857e-06,0,Very Low,정상,normal,0.0,대동*
995D6B6C92,202412,뚝섬,0.00018075765,0,Very Low,정상,normal,0.0,에토******
99730CC7C5,202412,왕십리,4.309366e-05,0,Very Low,정상,normal,0.0,진*
9977D38E3F,202412,행당,0.008173966,0,Very Low,정상,normal,0.0,이삭***
9978494070,202412,,2.7850834e-05,0,Very Low,정상,normal,0.0,마루***
998702EE5E,202412,,0.0012842879,0,Very Low,정상,normal,0.0,우나*
99973542B9,202412,마장동,0.0033768371,0,Very Low,정상,normal,0.0,달콤***
99A8865F14,202412,금남시장,1.9717856e-05,0,Very Low,정상,normal,0.0,백미*
99DD3929E7,202412,왕십리,0.0010482696,0,Very Low,정상,normal,0.0,동막*
9AE54FE931,202412,금남시장,0.009222445,0,Very Low,정상,normal,0.0,두레******
9A0EC55599,202412,왕십리,0.0013106145,0,Very Low,정상,normal,0.0,메가************
9A27CDDD2A,202412,,0.0013309852,0,Very Low,정상,normal,0.0,서울******
9A37DEDA8A,202412,성수,0.005691258,0,Very Low,정상,normal,0.0,소문**************
9A40BD3F2E,202412,뚝섬,7.5403955e-07,0,Very Low,정상,normal,0.0,옥된*****
9A4D14C1AA,202412,뚝섬,1.5714662e-05,0,Very Low,정상,normal,0.0,60*******
9A56B5D116,202412,금남시장,0.0002770057,0,Very Low,정상,normal,0.0,미*
9A64F9D3E4,202412,성수,1.7324154e-06,0,Very Low,정상,normal,0.0,타코***
9A9106F100,202412,마장동,1.5243677e-05,0,Very Low,정상,normal,0.0,수민**
9A9ADB69FB,202412,왕십리,0.00035068256,0,Very Low,정상,normal,0.0,미닛*****
9A9F63379E,202412,뚝섬,1.0883132e-05,0,Very Low,정상,normal,0.0,춘천***
9ABB023176,202412,신금호,1.1472376e-05,0,Very Low,정상,normal,0.0,멘부******
9AC64E44C1,202412,,4.5084216e-05,0,Very Low,정상,normal,0.0,삼미**
99FF67EFD4,202412,성수,0.00015218025,0,Very Low,정상,normal,0.0,정희*****
9F71F05B15,202412,왕십리,0.00018295251,0,Very Low,정상,normal,0.0,팔공**
9F7E6E0B21,202412,,0.0013106145,0,Very Low,정상,normal,0.0,샐러********
9F920B9CA9,202412,행당,3.750874e-06,0,Very Low,정상,normal,0.0,칠월*****
9FA86D6876,202412,뚝섬,6.66872e-05,0,Very Low,정상,normal,0.0,면화****
9FBE5BF7CF,202412,,6.9836424e-06,0,Very Low,정상,normal,0.0,매머****************************
9FE4CA2E40,202412,행당,0.00016671015,0,Very Low,정상,normal,0.0,리마***
9FF4B1EA10,202412,답십리,1.8576711e-05,0,Very Low,정상,normal,0.0,미스********
9FF6A227B7,202412,왕십리,0.0030151287,0,Very Low,정상,normal,0.0,부산*****
9FFE31B3A0,202412,왕십리,1.916276e-06,0,Very Low,정상,normal,0.0,길상*******
A026B58660,202412,뚝섬,0.0007108262,0,Very Low,정상,normal,0.0,사흘**
A03C9ACB92,202412,,0.0018752295,0,Very Low,정상,normal,0.0,전봇**
9D343EC3C4,202412,성수,0.0008342134,0,Very Low,정상,normal,0.0,태상**
A0615EE5D9,202412,금남시장,0.00013869867,0,Very Low,정상,normal,0.0,제이*****
A08E13694C,202412,,5.3395966e-06,0,Very Low,정상,normal,0.0,무등*
A0995D635E,202412,,0.0021356712,0,Very Low,정상,normal,0.0,무진**
A0A1FF8F0B,202412,뚝섬,8.199185e-05,0,Very Low,정상,normal,0.0,시즈*********
A0BBC6838F,202412,마장동,1.41623905e-05,0,Very Low,정상,normal,0.0,현대**
A0C37B29DA,202412,마장동,1.920829e-05,0,Very Low,정상,normal,0.0,삼형***
A0CE4F5DE8,202412,,3.9333688e-07,0,Very Low,정상,normal,0.0,라인******
A0ECC5DBE5,202412,뚝섬,4.2134074e-05,0,Very Low,정상,normal,0.0,바타********
A0EDA785C0,202412,뚝섬,2.2752254e-05,0,Very Low,정상,normal,0.0,한*
A0FFF7EBFF,202412,,1.2933617e-05,0,Very Low,정상,normal,0.0,태평***
A107D94EC1,202412,왕십리,0.00013125339,0,Very Low,정상,normal,0.0,만*
A117CDA53E,202412,성수,2.2901502e-05,0,Very Low,정상,normal,0.0,옛골***
A05282EFE7,202412,,3.4681947e-05,0,Very Low,정상,normal,0.0,서울********
9D63C0B760,202412,뚝섬,3.535783e-06,0,Very Low,정상,normal,0.0,쎄시*****
9D72F83B30,202412,,4.4573726e-06,0,Very Low,정상,normal,0.0,바다*********
9D837FF7F3,202412,성수,1.8161832e-05,0,Very Low,정상,normal,0.0,왕족*
9DB8C036CD,202412,한양대,0.0022734345,0,Very Low,정상,normal,0.0,달포*
9DF1B9E016,202412,뚝섬,7.9213856e-07,0,Very Low,정상,normal,0.0,파리********
9E02C6BC7C,202412,성수,2.2142324e-07,0,Very Low,정상,normal,0.0,쫄랑*****
9E0BA26F39,202412,,9.596624e-05,0,Very Low,정상,normal,0.0,해*
9E161EE38E,202412,뚝섬,0.00016198355,0,Very Low,정상,normal,0.0,탐*
9E1B58CB83,202412,,0.0013796693,0,Very Low,정상,normal,0.0,새촌***
9E2D544C88,202412,한양대,0.00021362382,0,Very Low,정상,normal,0.0,당나**********
9E304D405E,202412,한양대,0.0014740938,0,Very Low,정상,normal,0.0,본참*
9E3A686B70,202412,뚝섬,2.514585e-07,0,Very Low,정상,normal,0.0,그리*****
9F524F74CC,202412,옥수,0.0030151287,0,Very Low,정상,normal,0.0,푸른****
9E60F0517D,202412,신금호,0.00027000997,0,Very Low,정상,normal,0.0,공들***
9E656CB539,202412,,2.588433e-07,0,Very Low,정상,normal,0.0,이영**
9E719E496C,202412,,8.468214e-05,0,Very Low,정상,normal,0.0,라프*
9ED42062FD,202412,,0.0016117326,0,Very Low,정상,normal,0.0,탐앤***********
9EE29A7918,202412,뚝섬,4.637568e-06,0,Very Low,정상,normal,0.0,강북**
9F05CCB29C,202412,왕십리,3.580973e-05,0,Very Low,정상,normal,0.0,형제**
9F081EE339,202412,,7.774831e-05,0,Very Low,정상,normal,0.0,딤*
9F2544F7AA,202412,한양대,7.915572e-06,0,Very Low,정상,normal,0.0,7번********
9F2719B624,202412,성수,1.3610433e-07,0,Very Low,정상,normal,0.0,중앙***
9F3DC019F2,202412,성수,0.00013697572,0,Very Low,정상,normal,0.0,조이**
9F42371A46,202412,성수,0.008967816,0,Very Low,정상,normal,0.0,커피**********
9F5031D2E1,202412,성수,0.00039181724,0,Very Low,정상,normal,0.0,아웃*****************
9E3D0E7F50,202412,뚝섬,6.746506e-07,0,Very Low,정상,normal,0.0,마하*******
953592B09D,202412,,2.0628947e-06,0,Very Low,정상,normal,0.0,쿠에**
95697BBAEC,202412,뚝섬,0.004239179,0,Very Low,정상,normal,0.0,배스**********
9592C66510,202412,성수,0.00018354045,0,Very Low,정상,normal,0.0,대광**
95B2C3A482,202412,왕십리,2.187635e-05,0,Very Low,정상,normal,0.0,간식**
95C390B637,202412,한양대,8.469328e-05,0,Very Low,정상,normal,0.0,꼬*
95CED9DF82,202412,,0.0034880105,0,Very Low,정상,normal,0.0,숲*
95E0DF59CC,202412,금남시장,8.574887e-06,0,Very Low,정상,normal,0.0,키친***************
95EBE36D82,202412,한양대,0.00010088106,0,Very Low,정상,normal,0.0,한양***
96029D2561,202412,답십리,0.00833328,0,Very Low,정상,normal,0.0,모모*******
9635DC4359,202412,성수,0.00012445467,0,Very Low,정상,normal,0.0,농우*
9639788E45,202412,신금호,5.881659e-05,0,Very Low,정상,normal,0.0,홍짜*******
056644D0B0,202412,장한평자동차,4.732076e-07,0,Very Low,정상,normal,0.0,광주**
966680A20F,202412,뚝섬,0.0004221421,0,Very Low,정상,normal,0.0,메가***********
96694B7FF6,202412,금남시장,1.03941126e-07,0,Very Low,정상,normal,0.0,킨토*
96728A7226,202412,뚝섬,9.307191e-06,0,Very Low,정상,normal,0.0,비도*******
9676184554,202412,,0.0013094197,0,Very Low,정상,normal,0.0,몽쥬***********************
9676392FCC,202412,금남시장,4.9572467e-05,0,Very Low,정상,normal,0.0,은진***
968834B420,202412,뚝섬,2.9497904e-05,0,Very Low,정상,normal,0.0,백채*********
96A00BF6D0,202412,,0.0014009118,0,Very Low,정상,normal,0.0,파리********
96A6277F2E,202412,답십리,9.139999e-05,0,Very Low,정상,normal,0.0,사계*****
96AD55E474,202412,뚝섬,0.0009904838,0,Very Low,정상,normal,0.0,베러********
96BE5D7758,202412,성수,0.0011292219,0,Very Low,정상,normal,0.0,메종****
96CC46E113,202412,성수,0.00068720937,0,Very Low,정상,normal,0.0,따우******
9710E13DA5,202412,금남시장,0.0006592542,0,Very Low,정상,normal,0.0,열정**
9643B485DF,202412,한양대,0.0022603536,0,Very Low,정상,normal,0.0,카페***
935994591A,202412,마장동,3.203615e-07,0,Very Low,정상,normal,0.0,동남**
936ABF3C7F,202412,,0.00046889758,0,Very Low,정상,normal,0.0,육*
9371F76478,202412,뚝섬,2.6518915e-06,0,Very Low,정상,normal,0.0,샐러*******
93BD9DB8F1,202412,옥수,2.1375752e-05,0,Very Low,정상,normal,0.0,페리**
93CECB5143,202412,,5.802706e-06,0,Very Low,정상,normal,0.0,이태**
93D9B9CC54,202412,마장동,5.1528183e-05,0,Very Low,정상,normal,0.0,삼성***
93DD2BDC37,202412,,0.00022279286,0,Very Low,정상,normal,0.0,우리******
93EC04859E,202412,왕십리,0.00010197562,0,Very Low,정상,normal,0.0,에그******
93F44D89BB,202412,,4.6370637e-06,0,Very Low,정상,normal,0.0,함지*
93F595E5D2,202412,,2.099253e-06,0,Very Low,정상,normal,0.0,삼미**
9402DC5480,202412,,0.0011499905,0,Very Low,정상,normal,0.0,오*
950EA7A1A2,202412,뚝섬,6.874519e-07,0,Very Low,정상,normal,0.0,성수**
943BBD5F30,202412,뚝섬,3.510498e-05,0,Very Low,정상,normal,0.0,세컨****
94502BA9DC,202412,,9.075842e-05,0,Very Low,정상,normal,0.0,묘*
946258597D,202412,마장동,1.9613994e-05,0,Very Low,정상,normal,0.0,신숯***
946BE40BF1,202412,한양대,0.00014318462,0,Very Low,정상,normal,0.0,토리********
9476AD97B9,202412,마장동,3.5194432e-06,0,Very Low,정상,normal,0.0,동백******
94864656C3,202412,,0.001630288,0,Very Low,정상,normal,0.0,싱싱***
94AC53C528,202412,,4.203919e-05,0,Very Low,정상,normal,0.0,고기***********
94B04233D8,202412,,1.0896393e-05,0,Very Low,정상,normal,0.0,군산**
94B1AD89FE,202412,뚝섬,4.038526e-05,0,Very Low,정상,normal,0.0,꼬꼬*******
94C8165F35,202412,옥수,0.00026660343,0,Very Low,정상,normal,0.0,전주*******
94D1FFE0F6,202412,,0.0004902642,0,Very Low,정상,normal,0.0,참치*****
94F3CA422B,202412,성수,0.00019055537,0,Very Low,정상,normal,0.0,성수**
942B127362,202412,뚝섬,0.0010939279,0,Very Low,정상,normal,0.0,집*
9918AC572D,202412,옥수,0.0017743321,0,Very Low,정상,normal,0.0,과자****
991AACE110,202412,,0.00014793055,0,Very Low,정상,normal,0.0,성수**
9934EF5B85,202412,뚝섬,0.00045076935,0,Very Low,정상,normal,0.0,땅스********
12E149DC7F,202412,뚝섬,0.0011530031,0,Very Low,정상,normal,0.0,더킹*
12F2E42AEC,202412,성수,0.00030496082,0,Very Low,정상,normal,0.0,일상**
132078A4FE,202412,성수,0.0002589799,0,Very Low,정상,normal,0.0,플라*****
132DD33068,202412,,2.0048636e-05,0,Very Low,정상,normal,0.0,파파*
133FADDC35,202412,왕십리,2.765376e-06,0,Very Low,정상,normal,0.0,메가***********
134895DA5B,202412,성수,0.009425034,0,Very Low,정상,normal,0.0,키베***
1361C9B25C,202412,신금호,8.934463e-06,0,Very Low,정상,normal,0.0,사와**
13920AE06B,202412,신금호,3.3907723e-05,0,Very Low,정상,normal,0.0,해마******
972280B725,202412,왕십리,0.004038206,0,Very Low,정상,normal,0.0,전주*
139B280BA1,202412,,8.26195e-05,0,Very Low,정상,normal,0.0,꽃잎*
139D3C21E3,202412,,0.000951804,0,Very Low,정상,normal,0.0,모뇨**
13A08DED0C,202412,성수,0.0008318091,0,Very Low,정상,normal,0.0,교대*******
13B170C44E,202412,한양대,1.5615109e-05,0,Very Low,정상,normal,0.0,백*
995AA17CD7,202412,마장동,0.00012404473,0,Very Low,정상,normal,0.0,마장**
04F03995B9,202412,성수,0.00036624007,0,Very Low,정상,normal,0.0,순심**
051EE5224E,202412,한양대,6.4552e-05,0,Very Low,정상,normal,0.0,천*
052D57B40B,202412,,3.378057e-06,0,Very Low,정상,normal,0.0,명품********
052FDFE33E,202412,왕십리,8.082655e-05,0,Very Low,정상,normal,0.0,샐러***
05354D332D,202412,왕십리,2.6146247e-07,0,Very Low,정상,normal,0.0,정원**
053AF8AE28,202412,왕십리,0.00014433333,0,Very Low,정상,normal,0.0,수제******
055EDDDD01,202412,뚝섬,9.4120725e-07,0,Very Low,정상,normal,0.0,이현*****
1395C1AB53,202412,답십리,0.0001502185,0,Very Low,정상,normal,0.0,타*
9734D7A3A7,202412,답십리,3.5609526e-05,0,Very Low,정상,normal,0.0,다우*************
9743B78531,202412,,8.8005174e-05,0,Very Low,정상,normal,0.0,어반**
9748DB8705,202412,왕십리,5.0454696e-06,0,Very Low,정상,normal,0.0,아이***********
975338EB45,202412,왕십리,6.839814e-07,0,Very Low,정상,normal,0.0,맘스*******
